exposureId,outcomeId,preExpLogRr,preExpLogLb95,preExpLogUb95,passPreExposure,endOfObsRatio,endOfObsP,passEndOfObservation,timeStabRatio,timeStabP,passTimeStability,outcomeProportion,passRareOutcome,passAll
965748,4,NA,NA,NA,TRUE,1.0515910162588294e-57,0.15054874907518226,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
742185,4,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
753626,4,2.0182583357979946,1.8979719363006455,2.135993186581568,FALSE,0.8618961512780817,1,TRUE,1.0605831344679333,1,TRUE,0.0018962757616475645,TRUE,FALSE
902427,4,0.11633728135059614,-0.26044798539453384,0.47647493430472654,TRUE,1.0409249271928604,1,TRUE,1.099374316892371,1,TRUE,0.003556023375739081,TRUE,TRUE
915542,4,-0.31222025248340496,-1.2096555755378398,0.42951922419752925,TRUE,1.0358841474604146,1,TRUE,1.0992316489913079,1,TRUE,0.003556023375739081,TRUE,TRUE
989878,4,2.3680822357599407,2.3288108721710215,2.4072202580747866,FALSE,1.1496097969241796,1,TRUE,1.0772281676660953,1,TRUE,0.0018962757616475645,TRUE,FALSE
1103640,4,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,0,TRUE,TRUE
1363053,4,0.7944076577041391,-0.4179937725870322,1.7141746280153696,TRUE,0.9482331017092619,1,TRUE,1.072055955877406,1,TRUE,0.004054654926869714,TRUE,TRUE
916005,4,-419.01384460027765,NA,NA,TRUE,0.8373870748828426,1,TRUE,1,1,TRUE,0.001701884758089238,TRUE,TRUE
981709,4,0.4200925884596235,-0.1659187346715326,0.9716062417845185,TRUE,1.042687768587772,1,TRUE,1.099556054104291,1,TRUE,0.003556023375739081,TRUE,TRUE
924566,4,-419.0554279101434,NA,NA,TRUE,0.667701511060555,1,TRUE,1,1,TRUE,0.0018428217949912518,TRUE,TRUE
1341238,4,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
1102527,4,2.8210435926962663,NA,NA,TRUE,0.42845913687990955,0.3994928713979558,TRUE,1.1701643231089331,1,TRUE,0.002236869147934481,TRUE,TRUE
708298,4,2.4157610990529235,NA,NA,TRUE,2.1173271094636167e-56,0.15268093896984616,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
781182,4,-130.0676296129452,NA,NA,TRUE,2.858728960128635e-57,0.15061086073318375,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
1386957,4,NA,NA,NA,TRUE,0.9470505337525242,1,TRUE,1.0720720228109497,1,TRUE,0.004054654926869714,TRUE,TRUE
1347384,4,-0.5983407176885178,-1.8028011625594234,0.30608031040178396,TRUE,0.9456160267022552,1,TRUE,1.0719908293915714,1,TRUE,0.004054654926869714,TRUE,TRUE
989482,4,NA,NA,NA,TRUE,NA,NA,TRUE,NA,1,TRUE,NA,TRUE,TRUE
1338005,4,0.9176465109917061,0.3327769652451421,1.4360919730496038,FALSE,0.948914146433069,1,TRUE,1.0723329892271536,1,TRUE,0.004054654926869714,TRUE,FALSE
1550023,4,0.8483575560979109,-0.11176117686797889,1.7187150358029868,TRUE,1.154559990645213,1,TRUE,1,1,TRUE,0.004145544167238543,TRUE,TRUE
1524674,4,-239.55903279707013,NA,NA,TRUE,0.6874978417756459,1,TRUE,1.0711935323182329,1,TRUE,0.011802269351663156,TRUE,TRUE
1598819,4,0.3074231101202514,-0.4675497461824719,0.957353102580121,TRUE,1.354637143393936,1,TRUE,1.1558349497999783,1,TRUE,0.002534920660913423,TRUE,TRUE
1513103,4,NA,NA,NA,TRUE,0.6151834677351248,1,TRUE,1,1,TRUE,0.0018497455163777158,TRUE,TRUE
1338005,10228,0.9133767253148366,0.32852801153027017,1.4318404129851792,FALSE,0.9489072282589092,1,TRUE,1.0722353033884833,1,TRUE,0.004065824775153102,TRUE,FALSE
1338005,10229,0.8950164204510674,0.31036484942705345,1.4134490331558185,FALSE,0.9468648073151563,1,TRUE,1.0722850091182812,1,TRUE,0.004073987356590962,TRUE,FALSE
1338005,10230,0.9421772035641796,0.359676496526569,1.4583846412605561,FALSE,0.95105579038539,1,TRUE,1.0770531818560551,1,TRUE,0.004103200805947515,TRUE,FALSE
1363053,10240,0.7944076577041391,-0.4179937725870322,1.7141746280153696,TRUE,0.9482331017092619,1,TRUE,1.072055955877406,1,TRUE,0.004056802974616519,TRUE,TRUE
1363053,10241,0.7961120649971156,-0.415786080447995,1.715125171912591,TRUE,0.9488871386626738,1,TRUE,1.0711266514060411,1,TRUE,0.004059380631912686,TRUE,TRUE
1363053,10242,0.770149334227688,-0.4392669452023634,1.6860644750483833,TRUE,0.9447978712981482,1,TRUE,1.0713183482231514,1,TRUE,0.004065824775153102,TRUE,TRUE
1347384,10252,-0.5983407176885178,-1.8028011625594234,0.30608031040178396,TRUE,0.9456160267022552,1,TRUE,1.0719908293915714,1,TRUE,0.004062817508307575,TRUE,TRUE
1347384,10253,-0.5983407176885178,-1.8028011625594234,0.30608031040178396,TRUE,0.9456160267022552,1,TRUE,1.0719908293915714,1,TRUE,0.0040696912610973515,TRUE,TRUE
1347384,10254,-0.5816142005234795,-1.783685131069873,0.31979521423948143,TRUE,0.9375364585778575,1,TRUE,1.0719488589681714,1,TRUE,0.004092030957664127,TRUE,TRUE
989878,10258,2.3679503296973823,2.3286798892875678,2.4070874044396637,FALSE,1.1547527707037408,1,TRUE,1.0762266371647868,1,TRUE,0.001925381095326506,TRUE,FALSE
989878,10259,2.367834011272633,2.32856574581838,2.406968887034794,FALSE,1.1584552102949044,1,TRUE,1.0756437800807965,1,TRUE,0.0019494246318438925,TRUE,FALSE
989878,10260,2.367722900822117,2.3284536400009848,2.4068588290539354,FALSE,1.159232301498683,1,TRUE,1.076788110195762,1,TRUE,0.002045704232020971,TRUE,FALSE
1102527,10261,2.8210435926962663,NA,NA,TRUE,0.42845913687990955,0.3994928713979558,TRUE,1.1701643231089331,1,TRUE,0.002236869147934481,TRUE,TRUE
1102527,10262,2.8210435926962663,NA,NA,TRUE,0.42845913687990955,0.3994928713979558,TRUE,1.1701643231089331,1,TRUE,0.002236869147934481,TRUE,TRUE
1102527,10263,2.8210435926962663,NA,NA,TRUE,0.42845913687990955,0.3994928713979558,TRUE,1.1701643231089331,1,TRUE,0.0022464284177974485,TRUE,TRUE
924566,10279,-419.0554279101434,NA,NA,TRUE,0.667701511060555,1,TRUE,1,1,TRUE,0.0018428217949912518,TRUE,TRUE
924566,10280,-419.0554279101434,NA,NA,TRUE,0.667701511060555,1,TRUE,1,1,TRUE,0.0018428217949912518,TRUE,TRUE
924566,10281,-419.0554279101434,NA,NA,TRUE,0.667701511060555,1,TRUE,1,1,TRUE,0.0018428217949912518,TRUE,TRUE
708298,10291,2.4157610990529235,NA,NA,TRUE,2.1173271094636167e-56,0.15268093896984616,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
708298,10292,2.4157610990529235,NA,NA,TRUE,2.1173271094636167e-56,0.15268093896984616,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
708298,10293,2.4157610990529235,NA,NA,TRUE,2.1173271094636167e-56,0.15268093896984616,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
781182,10297,-130.0676296129452,NA,NA,TRUE,2.858728960128635e-57,0.15061086073318375,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
781182,10298,-130.0676296129452,NA,NA,TRUE,2.858728960128635e-57,0.15061086073318375,TRUE,1,1,TRUE,0.004713307922455838,TRUE,TRUE
781182,10299,-130.0676296129452,NA,NA,TRUE,2.858728960128635e-57,0.15061086073318375,TRUE,1,1,TRUE,0.004754293208738063,TRUE,TRUE
1124300,10303,-0.05931566292252589,-0.21851244364808745,0.09307518766660339,TRUE,0.7685324514032533,1,TRUE,1.0877740823885784,1,TRUE,0.012764663894267267,TRUE,TRUE
1124300,10304,-0.06071999357781919,-0.2198488156366139,0.091643291750962,TRUE,0.83285869308457,1,TRUE,1.0859687846732178,1,TRUE,0.012790040959663424,TRUE,TRUE
1124300,10305,-0.05876986324928936,-0.21779595935843324,0.09338618465130992,TRUE,0.7692588336524658,1,TRUE,1.0895388596130273,1,TRUE,0.012882370282700508,TRUE,TRUE
1124300,10312,0.2991322619743217,0.1998091187170738,0.3958722638561298,TRUE,0.9400176392213534,1,TRUE,1.0527874027165949,1,TRUE,0.021290277992252978,TRUE,TRUE
1124300,10313,0.2914137185603797,0.19196360987093988,0.38826370501646856,TRUE,0.9178882370793316,1,TRUE,1.056893861200591,1,TRUE,0.021311875494717792,TRUE,TRUE
1124300,10314,0.2901975038128418,0.19099658794459662,0.3867999636733955,TRUE,0.9375232509255934,1,TRUE,1.0522427620504355,1,TRUE,0.021431201695835893,TRUE,TRUE
1124300,10318,0.20557484141630517,0.10417083331616925,0.3041292044587205,TRUE,0.9754562557506984,1,TRUE,1.0535841384878086,1,TRUE,0.02573882356244324,TRUE,TRUE
1124300,10319,0.20855614441998485,0.10728052557632364,0.30697292871292786,TRUE,0.9392466457011925,1,TRUE,1.0553898228234386,1,TRUE,0.025776619191756667,TRUE,TRUE
1124300,10320,0.20242466600581335,0.10126137276376414,0.30074204084597445,TRUE,0.9533290269279143,1,TRUE,1.0544347968355963,1,TRUE,0.025949399211475186,TRUE,TRUE
